"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30"
"1425","belgium","antwerp","2020-05-27",32106995,"Deurne Zuid West",51.20391,4.4639,"Apartment","Entire home/apt",6,2,3,95,7,365,29
"1426","belgium","antwerp","2020-05-27",32108140,"Historisch Centrum",51.22379,4.40402,"House","Private room",4,1,1,33,2,1125,5
"1427","belgium","antwerp","2020-05-27",32135224,"Historisch Centrum",51.22355,4.40358,"Townhouse","Entire home/apt",16,5,10,275,1,60,0
"1428","belgium","antwerp","2020-05-27",32166521,"Stuivenberg",51.22393,4.43939,"Apartment","Private room",2,1,2,32,1,30,29
"1429","belgium","antwerp","2020-05-27",32173308,"Amandus - Atheneum",51.22796,4.41912,"Apartment","Entire home/apt",4,1,1,67,5,120,0
"1430","belgium","antwerp","2020-05-27",32187879,"Historisch Centrum",51.22038,4.40488,"Apartment","Entire home/apt",4,1,2,59,2,1125,0
"1431","belgium","antwerp","2020-05-27",32213699,"Borgerhout Intra Muros Noord",51.22084,4.44328,"Townhouse","Private room",1,1,1,21,2,1125,0
"1432","belgium","antwerp","2020-05-27",32215512,"Zuid",51.20895,4.39762,"Townhouse","Private room",4,1,4,90,1,1125,22
"1433","belgium","antwerp","2020-05-27",32233734,"Markgrave",51.20048,4.39843,"Townhouse","Entire home/apt",6,2,2,115,2,28,0
"1434","belgium","antwerp","2020-05-27",32281366,"Brederode",51.2071,4.39767,"Townhouse","Private room",3,1,3,40,1,100,0
"1435","belgium","antwerp","2020-05-27",32281983,"Zuid",51.20776,4.39846,"Townhouse","Private room",7,2,7,250,1,100,30
"1436","belgium","antwerp","2020-05-27",32286328,"Historisch Centrum",51.22422,4.402,"Townhouse","Private room",2,1,1,60,1,14,9
"1437","belgium","antwerp","2020-05-27",32296885,"Brederode",51.20315,4.39798,"Townhouse","Private room",1,1,1,21,10,31,3
"1438","belgium","antwerp","2020-05-27",32296905,"Brederode",51.20473,4.39777,"House","Private room",1,1,1,22,3,1125,0
"1439","belgium","antwerp","2020-05-27",32311589,"Historisch Centrum",51.22392,4.4038,"Townhouse","Private room",2,1,1,55,1,14,8
"1440","belgium","antwerp","2020-05-27",32311719,"Historisch Centrum",51.22247,4.40187,"Townhouse","Private room",4,1,1,90,1,14,9
"1441","belgium","antwerp","2020-05-27",32311829,"Historisch Centrum",51.22288,4.40241,"Townhouse","Private room",6,1,1,80,1,14,1
"1442","belgium","antwerp","2020-05-27",32312156,"Historisch Centrum",51.22251,4.40347,"Townhouse","Private room",6,1,2,90,1,14,9
"1443","belgium","antwerp","2020-05-27",32326872,"Universiteitsbuurt",51.22294,4.41049,"Townhouse","Entire home/apt",15,5,11,750,2,1125,24
"1444","belgium","antwerp","2020-05-27",32371479,"Historisch Centrum",51.21989,4.398,"Loft","Entire home/apt",4,2,4,89,14,1125,29
"1445","belgium","antwerp","2020-05-27",32456825,"Borgerhout Intra Muros Noord",51.21867,4.43707,"House","Private room",2,1,1,40,1,7,27
"1446","belgium","antwerp","2020-05-27",32458374,"Historisch Centrum",51.22587,4.40265,"Loft","Entire home/apt",4,2,2,125,2,14,29
"1447","belgium","antwerp","2020-05-27",32467666,"Centraal Station",51.21782,4.42335,"Apartment","Entire home/apt",4,2,3,89,3,1125,30
"1448","belgium","antwerp","2020-05-27",32468319,"Amandus - Atheneum",51.21974,4.42197,"Apartment","Entire home/apt",2,1,1,70,2,1125,30
"1449","belgium","antwerp","2020-05-27",32523906,"Stadspark",51.20821,4.41266,"Apartment","Entire home/apt",4,1,3,999,7,1125,8
"1450","belgium","antwerp","2020-05-27",32534945,"Historisch Centrum",51.22184,4.40266,"Apartment","Entire home/apt",2,1,1,135,2,1125,0
"1451","belgium","antwerp","2020-05-27",32545640,"Stadspark",51.20801,4.41271,"Apartment","Entire home/apt",4,1,3,999,7,1125,20
"1452","belgium","antwerp","2020-05-27",32545788,"Stadspark",51.20763,4.41282,"Apartment","Entire home/apt",4,1,3,999,7,1125,20
"1453","belgium","antwerp","2020-05-27",32547125,"Stadspark",51.208,4.41471,"Apartment","Entire home/apt",6,2,3,999,7,1125,26
"1454","belgium","antwerp","2020-05-27",32547825,"Stadspark",51.20897,4.41419,"Apartment","Entire home/apt",6,2,3,999,7,1125,26
"1455","belgium","antwerp","2020-05-27",32547997,"Stadspark",51.20817,4.41422,"Apartment","Entire home/apt",6,2,3,999,7,1125,26
"1456","belgium","antwerp","2020-05-27",32548167,"Stadspark",51.20904,4.41471,"Apartment","Entire home/apt",8,3,4,999,7,1125,21
"1457","belgium","antwerp","2020-05-27",32548558,"Stadspark",51.20973,4.4127,"Apartment","Entire home/apt",8,3,3,999,7,1125,21
"1458","belgium","antwerp","2020-05-27",32580124,"Deurne Zuid Oost",51.2042,4.47443,"Apartment","Entire home/apt",8,2,5,109,2,1125,0
"1459","belgium","antwerp","2020-05-27",32580296,"Stadspark",51.20868,4.4151,"Apartment","Entire home/apt",2,1,1,69,2,1125,0
"1460","belgium","antwerp","2020-05-27",32627204,"Deurne Dorp - Gallifort",51.22158,4.46595,"Apartment","Entire home/apt",4,1,2,49,2,45,6
"1461","belgium","antwerp","2020-05-27",32683116,"Hoogte",51.17527,4.40262,"Apartment","Private room",2,1,1,40,2,90,0
"1462","belgium","antwerp","2020-05-27",32693198,"Borgerhout Intra Muros Noord",51.21426,4.44083,"Apartment","Entire home/apt",2,1,1,49,2,1125,11
"1463","belgium","antwerp","2020-05-27",32763577,"Centraal Station",51.21033,4.42681,"Apartment","Entire home/apt",2,1,2,85,2,1125,28
"1464","belgium","antwerp","2020-05-27",32764860,"Dam",51.23327,4.42314,"Apartment","Entire home/apt",4,2,2,82,1,1125,0
"1465","belgium","antwerp","2020-05-27",32766971,"Markgrave",51.19642,4.39991,"House","Private room",2,1,1,55,2,1125,24
"1466","belgium","antwerp","2020-05-27",32776523,"Centraal Station",51.21387,4.41712,"Apartment","Entire home/apt",7,2,5,120,1,1125,0
"1467","belgium","antwerp","2020-05-27",32784417,"Zuid",51.21215,4.39307,"Apartment","Private room",3,1,3,45,2,1125,30
"1468","belgium","antwerp","2020-05-27",32788089,"Stadspark",51.20927,4.41445,"Apartment","Entire home/apt",6,2,6,999,7,1125,26
"1469","belgium","antwerp","2020-05-27",32788643,"Stadspark",51.20961,4.41325,"Apartment","Entire home/apt",6,2,3,999,7,1125,26
"1470","belgium","antwerp","2020-05-27",32788861,"Stadspark",51.20772,4.41296,"Apartment","Entire home/apt",6,2,3,999,7,1125,26
"1471","belgium","antwerp","2020-05-27",32789695,"Stadspark",51.20822,4.4128,"Apartment","Entire home/apt",4,1,3,999,7,1125,0
"1472","belgium","antwerp","2020-05-27",32790068,"Stadspark",51.20923,4.41303,"Apartment","Entire home/apt",4,1,3,999,7,1125,0
"1473","belgium","antwerp","2020-05-27",32790169,"Stadspark",51.2093,4.4144,"Apartment","Entire home/apt",4,1,3,999,7,1125,20
"1474","belgium","antwerp","2020-05-27",32791327,"Stadspark",51.20965,4.41347,"Apartment","Entire home/apt",8,3,4,999,7,1125,21
"1475","belgium","antwerp","2020-05-27",32791864,"Stadspark",51.20758,4.4145,"Apartment","Entire home/apt",8,3,6,999,7,1125,21
"1476","belgium","antwerp","2020-05-27",32802907,"Theaterbuurt-Meir",51.21443,4.41064,"Apartment","Entire home/apt",2,1,1,85,2,180,0
"1477","belgium","antwerp","2020-05-27",32803857,"Stuivenberg",51.22118,4.43005,"House","Entire home/apt",3,1,2,50,1,14,0
"1478","belgium","antwerp","2020-05-27",32827570,"Oud - Merksem",51.24209,4.44023,"Apartment","Entire home/apt",2,2,1,40,1,30,26
"1479","belgium","antwerp","2020-05-27",32841697,"Eilandje",51.23309,4.41323,"Apartment","Entire home/apt",2,1,1,59,2,1125,15
"1480","belgium","antwerp","2020-05-27",32894079,"Haringrode",51.20242,4.425,"House","Entire home/apt",4,2,2,123,2,7,29
"1481","belgium","antwerp","2020-05-27",32927683,"Markgrave",51.19548,4.41006,"Apartment","Entire home/apt",2,1,1,89,1,31,25
"1482","belgium","antwerp","2020-05-27",32928745,"Historisch Centrum",51.22102,4.39878,"Condominium","Entire home/apt",6,0,3,50,1,55,23
"1483","belgium","antwerp","2020-05-27",32940462,"Zuid",51.21198,4.39426,"Apartment","Entire home/apt",4,1,1,45,3,1125,0
"1484","belgium","antwerp","2020-05-27",32947737,"Brederode",51.20217,4.39787,"House","Entire home/apt",4,2,2,85,2,1125,0
"1485","belgium","antwerp","2020-05-27",32971329,"Historisch Centrum",51.21831,4.39848,"Apartment","Entire home/apt",4,2,2,150,1,365,15
"1486","belgium","antwerp","2020-05-27",32977224,"Centraal Station",51.21361,4.41682,"Apartment","Entire home/apt",2,0,2,60,3,1125,5
"1487","belgium","antwerp","2020-05-27",33005678,"Centraal Station",51.21039,4.42708,"Aparthotel","Hotel room",2,1,2,102,1,1125,30
"1488","belgium","antwerp","2020-05-27",33005778,"Centraal Station",51.21039,4.42708,"Aparthotel","Hotel room",2,1,2,120,1,1125,30
"1489","belgium","antwerp","2020-05-27",33005812,"Centraal Station",51.21039,4.42708,"Aparthotel","Hotel room",2,1,1,129,1,1125,30
"1490","belgium","antwerp","2020-05-27",33005836,"Centraal Station",51.21039,4.42708,"Aparthotel","Hotel room",2,1,2,147,1,1125,30
"1491","belgium","antwerp","2020-05-27",33005958,"Centraal Station",51.21039,4.42708,"Aparthotel","Hotel room",3,2,3,182,1,1125,26
"1492","belgium","antwerp","2020-05-27",33008361,"Centraal Station",51.21751,4.42173,"Villa","Private room",2,0,1,49,1,1125,0
"1493","belgium","antwerp","2020-05-27",33015692,"Theaterbuurt-Meir",51.21843,4.41543,"Apartment","Entire home/apt",2,0,1,52,1,1125,0
"1494","belgium","antwerp","2020-05-27",33033659,"Historisch Centrum",51.21835,4.39839,"Apartment","Entire home/apt",4,2,2,130,1,365,18
"1495","belgium","antwerp","2020-05-27",33056642,"Harmonie",51.20264,4.40928,"Apartment","Entire home/apt",3,1,1,75,2,1125,10
"1496","belgium","antwerp","2020-05-27",33056645,"Historisch Centrum",51.21837,4.39916,"Apartment","Entire home/apt",4,2,2,150,1,365,0
"1497","belgium","antwerp","2020-05-27",33059681,"Theaterbuurt-Meir",51.21487,4.41004,"Apartment","Entire home/apt",4,1,2,93,1,1125,0
"1498","belgium","antwerp","2020-05-27",33064666,"Historisch Centrum",51.21856,4.3994,"Apartment","Entire home/apt",4,2,2,140,1,180,13
"1499","belgium","antwerp","2020-05-27",33079023,"Stadspark",51.20928,4.41349,"Apartment","Entire home/apt",8,3,4,999,1,1125,25
"1500","belgium","antwerp","2020-05-27",33079039,"Stadspark",51.20897,4.41307,"Apartment","Entire home/apt",6,2,4,999,1,1125,30
"1501","belgium","antwerp","2020-05-27",33079059,"Stadspark",51.20837,4.41262,"Apartment","Entire home/apt",4,1,3,999,1,1125,30
"1502","belgium","antwerp","2020-05-27",33094080,"Theaterbuurt-Meir",51.21351,4.40828,"Apartment","Entire home/apt",4,1,2,90,1,1125,25
"1503","belgium","antwerp","2020-05-27",33108025,"Sint-Andries",51.2136,4.39564,"Apartment","Entire home/apt",4,1,1,64,3,1125,0
"1504","belgium","antwerp","2020-05-27",33112202,"Theaterbuurt-Meir",51.21907,4.40801,"Apartment","Entire home/apt",2,1,1,95,14,1125,0
"1505","belgium","antwerp","2020-05-27",33114490,"Borgerhout Extra Muros",51.20749,4.45084,"Apartment","Entire home/apt",4,1,2,55,2,14,0
"1506","belgium","antwerp","2020-05-27",33115119,"Stadspark",51.20558,4.41369,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1507","belgium","antwerp","2020-05-27",33126292,"Nieuw - Zuid",51.20512,4.3826,"Apartment","Entire home/apt",2,0,2,38,7,1125,29
"1508","belgium","antwerp","2020-05-27",33129809,"Stadspark",51.20557,4.41414,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1509","belgium","antwerp","2020-05-27",33130061,"Stadspark",51.20579,4.4139,"Apartment","Entire home/apt",2,1,2,48,1,7,0
"1510","belgium","antwerp","2020-05-27",33133583,"Stadspark",51.20758,4.41549,"Apartment","Entire home/apt",4,2,2,73,1,10,0
"1511","belgium","antwerp","2020-05-27",33133894,"Stadspark",51.20579,4.41384,"Apartment","Entire home/apt",4,2,2,73,1,7,0
"1512","belgium","antwerp","2020-05-27",33134019,"Stadspark",51.2072,4.41555,"Apartment","Entire home/apt",4,2,2,73,1,13,0
"1513","belgium","antwerp","2020-05-27",33134106,"Stadspark",51.20619,4.4138,"Apartment","Entire home/apt",2,1,2,48,1,7,0
"1514","belgium","antwerp","2020-05-27",33134599,"Stadspark",51.20609,4.41385,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1515","belgium","antwerp","2020-05-27",33134704,"Stadspark",51.20578,4.41561,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1516","belgium","antwerp","2020-05-27",33134795,"Stadspark",51.20683,4.41523,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1517","belgium","antwerp","2020-05-27",33159661,"Stadspark",51.20601,4.41496,"Apartment","Entire home/apt",2,1,2,48,1,10,0
"1518","belgium","antwerp","2020-05-27",33159806,"Stadspark",51.20681,4.41347,"Apartment","Entire home/apt",2,1,2,48,1,7,0
"1519","belgium","antwerp","2020-05-27",33189631,"Eilandje",51.23174,4.40912,"Apartment","Entire home/apt",4,1,2,999,1,1125,30
"1520","belgium","antwerp","2020-05-27",33192413,"Brederode",51.20221,4.39909,"House","Private room",1,0,1,20,1,1125,30
"1521","belgium","antwerp","2020-05-27",33213023,"Historisch Centrum",51.21919,4.39929,"Apartment","Entire home/apt",2,1,1,45,2,365,27
"1522","belgium","antwerp","2020-05-27",33214606,"Historisch Centrum",51.22064,4.39587,"Apartment","Entire home/apt",6,2,6,99,10,1125,30
"1523","belgium","antwerp","2020-05-27",33215432,"Historisch Centrum",51.21956,4.39768,"Loft","Entire home/apt",4,2,4,89,14,1125,29
"1524","belgium","antwerp","2020-05-27",33215914,"Historisch Centrum",51.21992,4.39764,"Loft","Entire home/apt",4,2,4,89,14,1125,29
"1525","belgium","antwerp","2020-05-27",33248042,"Borgerhout Intra Muros Noord",51.21961,4.43727,"Townhouse","Private room",2,1,1,35,2,7,0
"1526","belgium","antwerp","2020-05-27",33283364,"Borgerhout Intra Muros Noord",51.21875,4.43682,"Townhouse","Private room",2,1,1,30,2,10,0
"1527","belgium","antwerp","2020-05-27",33293539,"Stadspark",51.20836,4.41467,"Apartment","Entire home/apt",4,1,3,999,7,1125,20
