"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8876",16437668,"Frankfurter Allee Süd FK","berlin","germany",52.51196,13.45612,"Apartment","Private room",2,1,1,60,2,1125,0,"2020-06-13",1800
"8877",16437932,"Prenzlauer Berg Südwest","berlin","germany",52.53679,13.41218,"Apartment","Entire home/apt",4,2,2,90,2,1125,0,"2020-06-13",2700
"8878",16438739,"Alexanderplatz","berlin","germany",52.51251,13.41763,"Apartment","Private room",2,1,2,27,3,7,0,"2020-06-13",810
"8879",16438764,"Frankfurter Allee Süd FK","berlin","germany",52.5044,13.45052,"Apartment","Entire home/apt",2,1,0,60,2,5,0,"2020-06-13",1800
"8880",16446682,"Prenzlauer Berg Süd","berlin","germany",52.53401,13.43073,"Apartment","Private room",2,1,1,40,3,1125,0,"2020-06-13",1200
"8881",16451952,"Köllnische Heide","berlin","germany",52.46939,13.45443,"Apartment","Entire home/apt",2,0,1,49,2,1125,29,"2020-06-13",49
"8882",16452817,"Tempelhofer Vorstadt","berlin","germany",52.49317,13.41537,"Apartment","Private room",2,1,1,60,2,40,0,"2020-06-13",1800
"8883",16453122,"Prenzlauer Berg Süd","berlin","germany",52.53504,13.42939,"Apartment","Private room",2,0,1,50,4,1125,0,"2020-06-13",1500
"8884",16453301,"Prenzlauer Berg Nord","berlin","germany",52.5524,13.41638,"Apartment","Entire home/apt",5,2,2,35,6,6,0,"2020-06-13",1050
"8885",16459865,"Tempelhofer Vorstadt","berlin","germany",52.49054,13.41495,"Apartment","Private room",4,2,2,60,5,10,0,"2020-06-13",1800
"8886",16460090,"Alexanderplatz","berlin","germany",52.52183,13.37969,"Apartment","Private room",1,0,1,30,1,1125,0,"2020-06-13",900
"8887",16460568,"Tiergarten Süd","berlin","germany",52.50401,13.36639,"Apartment","Private room",2,1,1,30,3,1125,0,"2020-06-13",900
"8888",16462717,"Alexanderplatz","berlin","germany",52.51786,13.4248,"Hostel","Shared room",6,1,0,58,1,31,30,"2020-06-13",0
"8889",16463176,"Parkviertel","berlin","germany",52.55939,13.3528,"Apartment","Entire home/apt",2,1,1,79,2,6,0,"2020-06-13",2370
"8890",16464222,"Alexanderplatz","berlin","germany",52.52872,13.39916,"Apartment","Entire home/apt",8,3,5,189,1,1125,27,"2020-06-13",567
"8891",16465773,"Schloß Charlottenburg","berlin","germany",52.51959,13.29508,"Apartment","Entire home/apt",1,1,1,99,3,20,0,"2020-06-13",2970
"8892",16467336,"Alexanderplatz","berlin","germany",52.52919,13.39951,"Apartment","Entire home/apt",6,2,4,139,1,1125,26,"2020-06-13",556
"8893",16467653,"Wilhelmstadt","berlin","germany",52.52004,13.19377,"Apartment","Private room",2,1,1,50,60,700,14,"2020-06-13",800
